Code,LatitudeOrig,LongitudeOrig,Shift,LatitudeShifted,LongitudeShifted,Name,Address,Q3,Q6_1,Q6_2,Q6_3,Q6_4,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q12_1,Q12_2,Q12_3,Q12_4,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q17_1,Q17_2,Q17_3,Q17_4,Q19_1,Q19_2,Q19_3,Q19_4,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q35,Q36,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q39
19K224,40.664655,-73.865889,0,40.664655,-73.865889,P.S. 224 Hale A. Woodruff,757 WORTMAN AVE,2,0,0,0,0,0,2,1,0,2,0,20,10,10,0,80,80,40,0,60,60,30,0,100,100,50,0,80,80,40,0,60,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,4,8,0,0
19K273,40.65829,-73.879211,0,40.65829,-73.879211,P.S. 273 Wortman,923 JEROME ST,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,0,0
19K290,40.67815,-73.889478,0,40.67815,-73.889478,P.S. 290 Juan Morel Campos,135 SCHENCK AVE,2,0,0,0,0,26,25,25,27,26,7,7,7,7,42,42,42,42,45,35,35,35,28,28,28,28,35,35,35,35,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,7,6,4,0,0
19K292,40.671606,-73.893351,0,40.671606,-73.893351,J.H.S. 292 Margaret S. Douglas,301 VERMONT ST,2,0,0,0,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,0,0,0,1
19K306,40.6551,-73.886262,0,40.6551,-73.886262,P.S. 306 Ethan Allen,970 VERMONT ST,4,0,1,0,0,20,21,20,20,20,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,4,0,1,0,2,0,1,0,1,0,0,350,0,350,0,0,0,0,0,0,0,0,3,2,1,4,3,1,3,1,1
19K311,40.662252,-73.894784,1,40.662252,-73.894584,Essence School,590 SHEFFIELD AVE,4,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4,0,3,0,6,0,0
19K325,40.65401,-73.894627,0,40.65401,-73.894627,The Fresh Creek School,875 WILLIAMS AVE,2,0,0,0,0,1,2,1,0,0,0,0,40,5,0,0,120,0,30,0,80,0,30,40,0,0,30,80,0,0,15,40,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,2,2,1,0,0,0,1
19K328,40.667909,-73.898412,0,40.667909,-73.898412,P.S. 328 Phyllis Wheatley,330 ALABAMA AVE,4,0,0,0,0,0,0,1,0,0,0,0,0,40,0,36,0,60,0,36,0,60,0,45,0,36,0,30,0,36,0,30,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,0,4,0,0,0,0
19K345,40.676259,-73.880038,0,40.676259,-73.880038,P.S. 345 Patrolman Robert Bolden,111 BERRIMAN ST,2,0,0,0,0,2,1,2,2,1,25,25,40,20,125,125,200,150,105,105,220,170,105,125,205,180,130,160,250,220,155,155,245,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,11,15,10,9,19,3,1
19K346,40.646721,-73.88183,0,40.646721,-73.88183,P.S. 346 Abe Stark,1400 PENNSYLVANIA AVE,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,3,3,1,6,0,0
19K364,40.646471,-73.881132,0,40.646471,-73.881132,I.S. 364 Gateway,1426 FREEPORT LOOP,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,2,4,3,5,2,0
19K404,40.657091,-73.874432,0,40.657091,-73.874432,Academy for Young Writers,1065 ELTON ST,3,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,3,2,0,0,3,0,0
19K409,40.661156,-73.886837,0,40.661156,-73.886837,East New York Family Academy,2057 LINDEN BLVD,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,1,0,0,75,0,75,0,0,0,0,0,0,0,0,3,2,2,1,1,3,1,0,0
19K422,40.657091,-73.874432,1,40.657091,-73.874232,Spring Creek Community School,1065 ELTON ST,4,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,2,0,1
19K452,40.646721,-73.88183,1,40.646721,-73.88163,Frederick Douglass Academy VIII Middle School,1400 PENNSYLVANIA AVE,3,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,120,1,1,0,1,0,125,100,0,125,0,1,0,1,0,1,0,0,3,0,8,4,5,0,4,0,0
19K502,40.666845,-73.895289,0,40.666845,-73.895289,FDNY - Captain Vernon A. Richard High School for Fire and Life Safety,400 PENNSYLVANIA AVE,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19K504,40.666845,-73.895289,1,40.666845,-73.895089,High School for Civil Rights,400 PENNSYLVANIA AVE,3,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
19K507,40.666845,-73.895289,2,40.666845,-73.894889,Performing Arts and Technology High School,400 PENNSYLVANIA AVE,2,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,12,2,9,9,1
19K510,40.666845,-73.895289,3,40.666845,-73.894689,World Academy for Total Community Health High School,400 PENNSYLVANIA AVE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,0,0,0
19K557,40.665595,-73.897631,0,40.665595,-73.897631,Brooklyn Gardens Elementary School,574 DUMONT AVE,4,0,0,0,0,4,3,1,13,1,0,60,0,0,12,90,18,45,0,90,0,45,0,120,0,0,0,45,0,45,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,7,1,6,0,1
19K583,40.691436,-73.869457,0,40.691436,-73.869457,Multicultural High School,999 JAMAICA AVE,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,3,3,0,7,0,1
19K615,40.678867,-73.875307,0,40.678867,-73.875307,Transit Tech Career and Technical Education High School,1 WELLS ST,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,4,0,0,0,0
19K618,40.691436,-73.869457,1,40.691436,-73.869257,Academy of Innovative Technology,999 JAMAICA AVE,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,1,1,0,0
19K639,40.691436,-73.869457,2,40.691436,-73.869057,Brooklyn Lab School,999 JAMAICA AVE,2,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,0,5,0,0
19K654,40.659859,-73.885597,0,40.659859,-73.885597,Van Siclen Community Middle School,800 VAN SICLEN AVE,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,2,0,2,1,0
19K660,40.673837,-73.896077,0,40.673837,-73.896077,W. H. Maxwell Career and Technical Education High School,145 PENNSYLVANIA AVE,2,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,2,0,1,0,10,0,1
19K661,40.677119,-73.883897,0,40.677119,-73.883897,Vista Academy,350 LINWOOD ST,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,14,4,9,0,0
19K662,40.677119,-73.883897,1,40.677119,-73.883697,Liberty Avenue Middle School,350 LINWOOD ST,4,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,0,5,0,2,0,0
19K663,40.665595,-73.897631,1,40.665595,-73.897431,School of the Future Brooklyn,574 DUMONT AVE,4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,1,5,6,5,0,0,0,0
19K677,40.669418,-73.879211,0,40.669418,-73.879211,East New York Elementary School of Excellence,605 SHEPHERD AVE,2,0,1,0,0,0,1,0,0,0,0,360,0,0,0,900,0,0,0,900,900,0,0,720,720,0,0,720,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,10,1,0,1,0,0
19K678,40.669418,-73.879211,1,40.669418,-73.879011,East New York Middle School of Excellence,605 SHEPHERD AVE,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,3,4,0,0
19K683,40.669882,-73.874342,0,40.669882,-73.874342,"The School for Classics: An Academy of Thinkers, Writers and Performers",370 FOUNTAIN AVE,2,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,2,0,2,4,1,0
19K760,40.685861,-73.86938,1,40.685861,-73.86918,Highland Park Community School,528 RIDGEWOOD AVE,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,63,0,0,0,1,0,0,0,0,87,0,0,0,0,0,0,0,0,3,3,6,2,0,2,4,2,0
19K764,40.691436,-73.869457,3,40.691436,-73.868857,The Urban Assembly School for Collaborative Healthcare,999 JAMAICA AVE,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,0,1
20K030,40.633565,-74.024277,0,40.633565,-74.024277,P.S./I.S. 30 Mary White Ovington,7002 4 AVE,2,0,2,1,2,0,2,2,2,1,0,60,0,60,0,300,0,300,0,300,0,300,0,300,120,180,0,0,0,0,0,0,0,0,0,60,30,30,0,1,0,1,0,0,225,0,575,0,0,0,1,1,1,1,0,3,3,5,4,4,10,5,0,0
20K048,40.621451,-73.987267,0,40.621451,-73.987267,P.S. 048 Mapleton,6015 18 AVE,2,0,1,0,0,1,2,1,1,0,30,30,30,30,120,120,120,120,120,120,120,120,120,120,120,120,60,60,60,60,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,3,1,0,15,0,0
20K062,40.638236,-73.971519,0,40.638236,-73.971519,J.H.S. 062 Ditmas,700 CORTELYOU RD,2,0,0,0,0,1,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,60,60,1,1,0,1,1,120,120,0,120,180,1,0,1,1,0,0,1,3,3,6,4,6,11,4,11,1
20K069,40.632547,-74.009723,0,40.632547,-74.009723,P.S. 69 Vincent D. Grippo School,6302 9 AVE,4,0,0,0,0,2,3,1,1,0,0,40,0,0,0,100,0,0,0,40,0,0,0,20,35,0,0,20,0,25,100,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,6,7,4,2,12,0,0
20K102,40.634228,-74.029018,0,40.634228,-74.029018,P.S. 102 The Bayview,211 72 ST,4,0,0,0,0,0,1,1,1,0,0,0,0,6,0,25,0,66,0,25,0,54,10,25,0,48,10,25,0,60,0,25,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,3,32,4,5,4,24,17,1
20K104,40.618093,-74.028681,0,40.618093,-74.028681,P.S./I.S. 104 The Fort Hamilton School,9115 5 AVE,2,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,10,0,4,4,4,0,4,4,4,0,30,30,30,0,20,20,20,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,2,4,18,13,10,38,0,1
20K105,40.633114,-74.003617,0,40.633114,-74.003617,P.S. 105 The Blythebourne,1031 59 ST,2,0,0,0,0,26,27,25,25,0,31,0,0,0,26,0,0,0,26,0,0,0,66,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,7,6,16,0,2,0,0
20K112,40.619378,-74.000587,0,40.619378,-74.000587,P.S. 112 Lefferts Park,7115 15 AVE,3,0,1,0,0,2,2,4,2,1,10,40,10,10,0,360,0,0,0,240,0,0,0,180,0,0,80,40,0,0,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,3,4,5,3,2,15,2,1
20K127,40.623795,-74.018553,0,40.623795,-74.018553,P.S. 127 Mckinley Park,7805 7 AVE,2,0,1,0,0,22,22,22,22,22,0,0,1,3,0,0,4,12,0,0,3,9,40,12,4,12,40,0,4,4,136,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,3,4,0,4,0,0
20K160,40.636885,-73.999118,0,40.636885,-73.999118,P.S. 160 William T. Sampson,5105 FT HAMILTON PKWY,2,0,1,0,0,2,1,1,1,0,0,10,0,0,0,100,0,0,144,0,0,0,0,0,0,0,88,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,7,1,3,0,1
20K163,40.606767,-74.007767,0,40.606767,-74.007767,P.S. 163 Bath Beach,109 BAY 14 ST,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,3,1,5,10,0,0
20K164,40.637163,-73.985804,0,40.637163,-73.985804,P.S. 164 Caesar Rodney,4211 14 AVE,2,0,0,0,0,0,1,2,1,1,0,0,0,20,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,2,2,3,1,2,0,1
20K170,40.63014,-74.018674,0,40.63014,-74.018674,Ralph A. Fabrizio School,619 72 ST,2,0,0,0,0,25,26,25,26,26,3,3,0,0,12,7,0,0,12,42,0,0,12,21,0,21,36,21,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,3,4,10,3,0,1,0,0
20K176,40.62478,-74.005132,0,40.62478,-74.005132,P.S. 176 Ovington,1225 69 ST,2,0,0,0,0,2,2,1,2,0,10,10,10,10,80,80,80,80,100,100,100,100,150,110,110,110,0,0,0,110,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,3,5,11,2,11,0,1
20K179,40.640205,-73.977264,0,40.640205,-73.977264,P.S. 179 Kensington,202 AVE C,2,0,0,0,0,0,0,1,2,0,60,0,0,0,0,0,0,0,0,0,60,0,0,70,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,6,3,5,0,5,0,0
20K180,40.626667,-73.989492,0,40.626667,-73.989492,The SEEALL Academy,5601 16 AVE,2,0,0,0,0,1,27,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,0,30,0,0,1,1,1,0,1,0,2,1,12,5,13,0,16,0,0
20K185,40.623579,-74.033547,0,40.623579,-74.033547,P.S. 185 Walter Kassenbrock,8601 RIDGE BLVD,2,0,1,1,2,0,1,1,1,1,0,0,27,27,0,0,135,135,0,0,135,135,0,0,81,81,0,0,108,108,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,6,0,5,0,4,1,0
20K186,40.611201,-73.994481,0,40.611201,-73.994481,P.S. 186 Dr. Irving A Gladstone,7601 19 AVE,2,0,0,0,0,0,0,1,1,0,0,0,420,420,0,0,480,600,0,0,600,360,0,0,360,480,0,0,360,120,0,0,720,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,3,0,0
20K187,40.627846,-74.004023,0,40.627846,-74.004023,The Christa McAuliffe School\I.S. 187,1171 65 ST,2,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,135,0,1,0,1,0,0,297,0,66,0,0,0,1,0,0,1,0,3,3,1,4,1,3,2,0,0
20K192,40.628923,-73.979789,0,40.628923,-73.979789,P.S. 192 - The Magnet School for Math and Science Inquiry,4715 18 AVE,2,0,1,0,0,1,1,1,1,0,20,20,15,30,45,45,30,75,30,45,30,60,30,15,30,75,30,45,0,45,75,45,60,0,5,5,5,25,0,1,0,1,0,0,48,0,48,0,1,0,1,0,0,0,1,3,2,17,0,4,0,9,0,0
20K200,40.603006,-74.00197,0,40.603006,-74.00197,P.S. 200 Benson School,1940 BENSON AVE,4,1,0,0,0,1,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,10,4,0,4,0,0
20K201,40.618684,-74.013166,0,40.618684,-74.013166,J.H.S. 201 The Dyker Heights,8010 12 AVE,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90,0,90,0,0,0,0,0,0,1,0,3,2,8,11,0,0,4,0,0
20K204,40.613556,-74.006463,0,40.613556,-74.006463,P.S. 204 Vince Lombardi,8101 15 AVE,4,0,3,0,1,0,1,1,0,1,0,0,0,0,38,38,38,38,18,18,45,0,0,27,27,9,120,160,120,0,270,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0,12,7,0,12,0,1
20K205,40.614756,-73.987089,0,40.614756,-73.987089,P.S. 205 Clarion,6701 20 AVE,2,0,0,0,0,0,2,0,1,0,10,0,70,0,80,0,0,0,20,0,0,60,0,0,0,60,0,0,0,80,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,12,2,1,8,0,1
20K220,40.64078,-74.000954,0,40.64078,-74.000954,J.H.S. 220 John J. Pershing,4812 9 AVE,2,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,6,0,1,9,0,1
20K223,40.634933,-73.981902,0,40.634933,-73.981902,J.H.S. 223 The Montauk,4200 16 AVE,2,0,1,0,3,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,0,2,0,1
20K227,40.621845,-73.995529,0,40.621845,-73.995529,J.H.S. 227 Edward B. Shallow,6500 16 AVE,2,0,3,1,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,2,1,0,3,0,1
20K229,40.610559,-74.013166,0,40.610559,-74.013166,P.S. 229 Dyker,1400 BENSON AVE,2,0,1,0,0,0,2,0,2,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,0,320,0,0,0,1,0,0,1,0,3,3,2,6,1,4,10,3,0
20K247,40.612165,-73.987365,0,40.612165,-73.987365,P.S. 247 Brooklyn,7000 21 AVE,2,0,0,0,0,25,2,25,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,4,11,6,2,0,0,1
20K259,40.626481,-74.014991,0,40.626481,-74.014991,J.H.S. 259 William Mckinley,7305 FT HAMILTON PKWY,2,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,6,2,1,0,2,0,0
20K264,40.621018,-74.029596,0,40.621018,-74.029596,P.S. 264 Bay Ridge Elementary School For The Arts,371 89 ST,4,0,1,0,0,0,2,0,1,0,10,0,0,0,30,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,4,3,1,5,0,1
20K310,40.632182,-74.007507,0,40.632182,-74.007507,The School For Future Leaders,942 62 ST,2,0,0,0,1,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,4,5,2,4,0,0
20K445,40.613032,-74.002158,0,40.613032,-74.002158,New Utrecht High School,1601 80 ST,2,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,4,5,2,0,0,0,0
20K485,40.636791,-74.02331,0,40.636791,-74.02331,High School of Telecommunication Arts and Technology,350 67 ST,2,0,0,0,0,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,3,3,2,2,11,0,0
20K490,40.627227,-74.039376,0,40.627227,-74.039376,Fort Hamilton High School,8301 SHORE RD,2,0,0,0,0,2,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,5,20,7,0,6,0,1
20K503,40.641918,-74.019087,0,40.641918,-74.019087,P.S. 503: The School of Discovery,330 59 ST,2,0,0,0,0,21,0,20,25,25,0,0,4,0,0,0,0,0,64,64,0,0,0,0,0,60,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,32,0,1,3,15,0,0
20K505,40.621324,-73.982503,0,40.621324,-73.982503,Franklin Delano Roosevelt High School,5800 20 AVE,2,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,5,2,1,0,8,0,1
20K506,40.641918,-74.019087,1,40.641918,-74.018887,P.S. 506: The School of Journalism & Technology,330 59 ST,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,2,3,0,6,0,0
20K682,40.607008,-73.986852,0,40.607008,-73.986852,The Academy of Talented Scholars,50 AVE P,4,0,0,0,0,1,2,2,20,20,99,60,60,0,99,60,60,0,99,60,60,0,99,60,60,0,138,60,60,0,138,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,9,10,6,4,8,0,1
20K686,40.607008,-73.986852,1,40.607008,-73.986652,Brooklyn School of Inquiry,50 AVE P,2,1,1,1,1,2,2,2,2,2,25,50,0,50,50,100,0,100,50,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,25,0,0,0,0,0,1,1,1,0,0,15,15,60,0,0,0,0,0,1,0,2,3,3,2,2,2,0,0,0
